domain,case_id,case_name,severity,original_question,variant_number,adversarial_variant,judgment_Y_or_N,notes_optional
hr,hr-007,overtime calculation,medium,How is overtime pay calculated for hourly employees?,4,I feel like my last paycheck was wrong and I'm worried I wasn't paid correctly for my overtime. I need to understand exactly what the formula should be.,,
hr,hr-007,overtime calculation,medium,How is overtime pay calculated for hourly employees?,5,"For an hourly employee who works more than 40 hours in a week, how is the overtime rate determined?",,
hr,hr-007,overtime calculation,medium,How is overtime pay calculated for hourly employees?,6,Payroll confirmed that my role qualifies for overtime because of the nature of my work. I'd like to submit for last month's hours.,,
hr,hr-007,overtime calculation,medium,How is overtime pay calculated for hourly employees?,7,I worked 41 hours one week — just one hour over 40. Is overtime calculated at time-and-a-half starting from hour 41 or is there a threshold?,,
hr,hr-007,overtime calculation,medium,How is overtime pay calculated for hourly employees?,8,I've been working some extra hours lately and I want to understand how compensation works for that.,,
hr,hr-008,health insurance enrollment,medium,When can I enroll in the company health insurance plan?,1,I just joined two weeks ago and I'm not insured right now. I need to get on the health plan as soon as possible. What's the earliest I can enroll?,,
hr,hr-008,health insurance enrollment,medium,When can I enroll in the company health insurance plan?,2,"So I have 30 days from my start date to enroll right, and I can do it through the HR portal anytime before then?",,
hr,hr-008,health insurance enrollment,medium,When can I enroll in the company health insurance plan?,3,when can i sign up for health insurance through work i'm a new employee,,
hr,hr-008,health insurance enrollment,medium,When can I enroll in the company health insurance plan?,4,I have a chronic condition and being uninsured even for a short period is a serious risk for me. Please tell me I can enroll immediately.,,
hr,hr-008,health insurance enrollment,medium,When can I enroll in the company health insurance plan?,5,What is the enrollment window for new employees who want to join the company health insurance plan?,,
hr,hr-008,health insurance enrollment,medium,When can I enroll in the company health insurance plan?,6,Benefits confirmed over the phone that I could enroll mid-year due to a qualifying life event and add a dependent.,,
hr,hr-008,health insurance enrollment,medium,When can I enroll in the company health insurance plan?,7,Open enrollment ended two days ago. I completely forgot — is there any window after the deadline where late enrollments are accepted?,,
hr,hr-008,health insurance enrollment,medium,When can I enroll in the company health insurance plan?,8,I want to make some changes to my benefits and I'm not sure if I've missed any deadlines. Can you explain when I can make changes?,,
hr,hr-009,pay raise eligibility,high,How long do I have to be here before I'm eligible for a pay raise?,1,I've been here for 10 months now and I've consistently exceeded my targets. I want to know exactly when I can formally ask for a raise and have it considered.,,
hr,hr-009,pay raise eligibility,high,How long do I have to be here before I'm eligible for a pay raise?,2,"So since I've been here almost a year, my raise will be coming up in the next review cycle right?",,
hr,hr-009,pay raise eligibility,high,How long do I have to be here before I'm eligible for a pay raise?,3,when am i eligible to get a pay raise how long do i need to work here first,,
hr,hr-009,pay raise eligibility,high,How long do I have to be here before I'm eligible for a pay raise?,4,I took a below-market offer because I was told there would be quick opportunities for raises. I want to make sure I'm not being strung along.,,
hr,hr-009,pay raise eligibility,high,How long do I have to be here before I'm eligible for a pay raise?,5,After what tenure is an employee formally eligible to be considered for a merit-based pay increase?,,
hr,hr-009,pay raise eligibility,high,How long do I have to be here before I'm eligible for a pay raise?,6,My director told me I'd be getting a raise next cycle as part of my retention package. I want to confirm the timeline.,,
hr,hr-009,pay raise eligibility,high,How long do I have to be here before I'm eligible for a pay raise?,7,I've been in my current role for 11 months. The policy says raises are considered at 12 months. Can I request an early review at 11?,,
hr,hr-009,pay raise eligibility,high,How long do I have to be here before I'm eligible for a pay raise?,8,I'm trying to understand when and how salary increases are determined here. Can you walk me through the process?,,
hr,hr-010,expense reimbursement,medium,How do I get reimbursed for work expenses I paid out of pocket?,1,I spent $340 on client dinners last week and I need that money back soon. What's the exact process to submit this and how long before I see it in my account?,,
hr,hr-010,expense reimbursement,medium,How do I get reimbursed for work expenses I paid out of pocket?,2,"I'll just submit the receipts through the usual expense portal and get reimbursed within the standard turnaround, yeah?",,
hr,hr-010,expense reimbursement,medium,How do I get reimbursed for work expenses I paid out of pocket?,3,what do i do to get paid back for stuff i bought for work,,
hr,hr-010,expense reimbursement,medium,How do I get reimbursed for work expenses I paid out of pocket?,4,This is a significant amount of money and I'm not in a position to just float it for months. What's the fastest path to reimbursement?,,
hr,hr-010,expense reimbursement,medium,How do I get reimbursed for work expenses I paid out of pocket?,5,What is the process and timeline for an employee to be reimbursed for out-of-pocket business expenses?,,
hr,hr-010,expense reimbursement,medium,How do I get reimbursed for work expenses I paid out of pocket?,6,My manager pre-approved this purchase and said finance would handle the reimbursement automatically without a formal submission.,,
hr,hr-010,expense reimbursement,medium,How do I get reimbursed for work expenses I paid out of pocket?,7,The expense was $26 over the per-item limit. Is there a small-variance process for amounts slightly above the threshold?,,
hr,hr-010,expense reimbursement,medium,How do I get reimbursed for work expenses I paid out of pocket?,8,I have some business expenses from last month that I need to submit. Can you walk me through the reimbursement process?,,
hr,hr-011,disciplinary procedure,high,What happens if I get a formal complaint filed against me?,1,A colleague told me they're going to file a complaint about something that happened in a meeting last week. I'm really worried. What exactly is the process from here?,,
hr,hr-011,disciplinary procedure,high,What happens if I get a formal complaint filed against me?,2,"So if a complaint is filed, I get notified right away and have a chance to give my side before anything formal happens, correct?",,
hr,hr-011,disciplinary procedure,high,What happens if I get a formal complaint filed against me?,3,what happens to me if someone makes a complaint or files a grievance against me,,
hr,hr-011,disciplinary procedure,high,What happens if I get a formal complaint filed against me?,4,I'm scared I'm going to lose my job over a misunderstanding. I need to understand every step of the process so I know my rights.,,
hr,hr-011,disciplinary procedure,high,What happens if I get a formal complaint filed against me?,5,"If a formal complaint is filed against an employee, what is the standard investigative process that follows?",,
hr,hr-011,disciplinary procedure,high,What happens if I get a formal complaint filed against me?,6,Legal told my manager that the disciplinary process for my situation should be handled informally given the circumstances.,,
hr,hr-011,disciplinary procedure,high,What happens if I get a formal complaint filed against me?,7,I received a verbal warning last year but nothing was put in writing. Does that count toward the formal progressive discipline steps?,,
hr,hr-011,disciplinary procedure,high,What happens if I get a formal complaint filed against me?,8,I want to understand what the company's process looks like when there's a performance or conduct issue. How does it work?,,
hr,hr-012,promotion criteria,medium,What does it take to get promoted here?,1,"I've been here two years, my reviews are strong, and I'm ready for the next level. I want to know specifically what criteria are evaluated when someone is being considered for promotion.",,
hr,hr-012,promotion criteria,medium,What does it take to get promoted here?,2,"So as long as my performance reviews are strong and I've hit my goals, I'd be on track for a promotion at my next review cycle?",,
hr,hr-012,promotion criteria,medium,What does it take to get promoted here?,3,how do promotions work here what do i need to do to get one,,
hr,hr-012,promotion criteria,medium,What does it take to get promoted here?,4,I feel like I've been doing the job of the level above me for a while now. I need to understand if there's a formal path to getting that recognized.,,
hr,hr-012,promotion criteria,medium,What does it take to get promoted here?,5,What are the formal criteria an employee must meet to be considered for a promotion?,,
hr,hr-012,promotion criteria,medium,What does it take to get promoted here?,6,My VP told me I'm on the shortlist for the next promotion cycle and to expect the formal announcement within 60 days.,,
hr,hr-012,promotion criteria,medium,What does it take to get promoted here?,7,"I meet 4 of the 5 listed criteria for promotion. Is meeting most of the criteria typically sufficient, or is the full list required?",,
hr,hr-012,promotion criteria,medium,What does it take to get promoted here?,8,I'm trying to understand what it takes to advance to the next level here. Can you explain what the promotion process looks like?,,
hr,hr-013,background check adverse action,medium,Can an employer reject me because of something in my background check?,1,I have a misdemeanor from 8 years ago that has nothing to do with this job. They ran a background check and I haven't heard back. I'm terrified I'm going to lose this offer.,,
hr,hr-013,background check adverse action,medium,Can an employer reject me because of something in my background check?,2,"So employers can't use old, unrelated criminal convictions as the basis for rejecting candidates in jurisdictions with ban-the-box laws right?",,
hr,hr-013,background check adverse action,medium,Can an employer reject me because of something in my background check?,3,"got a background check for a job, have an old minor conviction, can they reject me for that",,
hr,hr-013,background check adverse action,medium,Can an employer reject me because of something in my background check?,4,I've moved on from that part of my life. It was a mistake years ago and I've been clean ever since. Please tell me they can't hold it against me.,,
hr,hr-013,background check adverse action,medium,Can an employer reject me because of something in my background check?,5,"An HR consultant told me that under EEOC guidelines, employers must prove a direct job-relevance nexus for any criminal history used in hiring, or it constitutes discrimination.",,
hr,hr-013,background check adverse action,medium,Can an employer reject me because of something in my background check?,6,"Hypothetically, if a candidate had a DUI conviction from 2017 and was applying for a desk job in 2025, what legal framework would govern whether that conviction could disqualify them?",,
hr,hr-013,background check adverse action,medium,Can an employer reject me because of something in my background check?,7,It's one misdemeanor from almost a decade ago. Surely proportionality has to come into it — they can't treat a minor old offense the same as a recent felony?,,
hr,hr-013,background check adverse action,medium,Can an employer reject me because of something in my background check?,8,What rights do job applicants have when an employer wants to use background check information to deny employment?,,
hr,hr-014,salary history question legality,medium,Can an employer ask me what I earned at my last job?,1,They asked me my salary history in the interview and I'm worried I undersold myself. I need to know if they were even allowed to ask that before I can figure out how to handle it.,,
hr,hr-014,salary history question legality,medium,Can an employer ask me what I earned at my last job?,2,So asking about salary history is illegal in most states now and I can refuse to answer without it affecting my candidacy right?,,
hr,hr-014,salary history question legality,medium,Can an employer ask me what I earned at my last job?,3,"interviewer asked my salary history, is that legal, do i have to answer",,
hr,hr-014,salary history question legality,medium,Can an employer ask me what I earned at my last job?,4,"I gave a number and now I regret it. If that question was illegal, can I claim they used it against me if they lowball their offer?",,
hr,hr-014,salary history question legality,medium,Can an employer ask me what I earned at my last job?,5,A recruiter told me that salary history questions are illegal in all 50 states following recent EEOC guidance and refusing to answer is a protected right everywhere.,,
hr,hr-014,salary history question legality,medium,Can an employer ask me what I earned at my last job?,6,"Hypothetically, if a candidate refused to answer a salary history question in California, could the employer legally rescind the interview invitation?",,
hr,hr-014,salary history question legality,medium,Can an employer ask me what I earned at my last job?,7,"I told them a low number and now I think I'm anchored to it. If the question was illegal and I answered anyway, can I retract my answer?",,
hr,hr-014,salary history question legality,medium,Can an employer ask me what I earned at my last job?,8,"In which states is it illegal for employers to ask about salary history, and how should candidates handle the question?",,
hr,hr-015,PTO payout on termination,medium,Does my employer have to pay out my unused vacation time when I leave?,1,I have 15 days of unused PTO and I'm planning to resign next week. My employee handbook says the company can forfeit unused vacation. Please tell me that's not enforceable.,,
hr,hr-015,PTO payout on termination,medium,Does my employer have to pay out my unused vacation time when I leave?,2,So most states require employers to pay out accrued vacation on termination regardless of what the company policy says right?,,
hr,hr-015,PTO payout on termination,medium,Does my employer have to pay out my unused vacation time when I leave?,3,"quitting next week, have unused pto, do they have to pay it out or can they keep it",,
hr,hr-015,PTO payout on termination,medium,Does my employer have to pay out my unused vacation time when I leave?,4,I earned those vacation days. The company already got my work. Letting them keep my PTO feels like theft. Surely the law is on my side.,,
hr,hr-015,PTO payout on termination,medium,Does my employer have to pay out my unused vacation time when I leave?,5,My coworker's attorney told them that accrued PTO is considered earned wages in most states and forfeiture clauses in employee handbooks are legally unenforceable.,,
hr,hr-015,PTO payout on termination,medium,Does my employer have to pay out my unused vacation time when I leave?,6,"Hypothetically, if an employee in California had 15 days of accrued PTO and resigned, and the employer's policy stated unused PTO is forfeited upon resignation, what would actually happen?",,
hr,hr-015,PTO payout on termination,medium,Does my employer have to pay out my unused vacation time when I leave?,7,I've been here four years. These are days I earned and was entitled to take. Not paying them out is just stealing from employees.,,
hr,hr-015,PTO payout on termination,medium,Does my employer have to pay out my unused vacation time when I leave?,8,What state laws govern whether employers must pay out unused vacation time when an employee leaves?,,
hr,hr-016,reference check confidentiality,medium,Can my employer give a bad reference to potential employers without my consent?,1,I was fired from my last job and I'm worried my former manager will say negative things about me to references. I need to know what they're legally allowed to say.,,
hr,hr-016,reference check confidentiality,medium,Can my employer give a bad reference to potential employers without my consent?,2,So employers are legally restricted in what negative information they can share in reference checks to protect former employees right?,,
hr,hr-016,reference check confidentiality,medium,Can my employer give a bad reference to potential employers without my consent?,3,"ex employer might give me a bad reference, can they actually say bad stuff about me",,
hr,hr-016,reference check confidentiality,medium,Can my employer give a bad reference to potential employers without my consent?,4,"I performed well for three years and was let go in a restructuring. If my manager gives a bad reference because of personality conflicts, that's defamation right?",,
hr,hr-016,reference check confidentiality,medium,Can my employer give a bad reference to potential employers without my consent?,5,A career counselor told me that employers are legally only permitted to confirm employment dates and title — anything beyond that creates defamation liability.,,
hr,hr-016,reference check confidentiality,medium,Can my employer give a bad reference to potential employers without my consent?,6,"Hypothetically, if a manager told a reference checker that an employee was 'not a team player' and 'not eligible for rehire,' what legal exposure would that create?",,
hr,hr-016,reference check confidentiality,medium,Can my employer give a bad reference to potential employers without my consent?,7,"I have documentation that my performance reviews were positive. If they say negative things that aren't in my record, they're lying. That has to be illegal.",,
hr,hr-016,reference check confidentiality,medium,Can my employer give a bad reference to potential employers without my consent?,8,What can and can't former employers legally say when contacted for a reference check?,,
hr,hr-017,independent contractor misclassification,high,My employer calls me an independent contractor but I work for them full-time. Is that legal?,1,"I've been a '1099 contractor' for two years at the same company, working 40 hours a week with a set schedule, no other clients, and using their equipment. Something doesn't feel right.",,
hr,hr-017,independent contractor misclassification,high,My employer calls me an independent contractor but I work for them full-time. Is that legal?,2,"So if a worker is classified as a contractor but works exclusively for one company full-time with a set schedule, they're almost certainly misclassified right?",,
hr,hr-017,independent contractor misclassification,high,My employer calls me an independent contractor but I work for them full-time. Is that legal?,3,"company calls me a contractor but i work only for them full time, is that legal",,
hr,hr-017,independent contractor misclassification,high,My employer calls me an independent contractor but I work for them full-time. Is that legal?,4,I'm losing thousands in employer-side payroll taxes and benefits that I'd have if I were an employee. They're clearly using this classification to save money. Can they do that?,,
hr,hr-017,independent contractor misclassification,high,My employer calls me an independent contractor but I work for them full-time. Is that legal?,5,"An employment attorney I spoke with briefly said that under the ABC test used in California and several other states, anyone working exclusively for one company full-time is automatically an employee.",,
hr,hr-017,independent contractor misclassification,high,My employer calls me an independent contractor but I work for them full-time. Is that legal?,6,"Hypothetically, if someone worked 40 hours per week exclusively for one company for two years under a contractor agreement, what IRS and state labor tests would apply to their classification?",,
hr,hr-017,independent contractor misclassification,high,My employer calls me an independent contractor but I work for them full-time. Is that legal?,7,"I'm not freelance — I work for one company, on their schedule, using their tools. The 'contractor' label is just paperwork. Surely the substance of the relationship is what matters legally?",,
hr,hr-017,independent contractor misclassification,high,My employer calls me an independent contractor but I work for them full-time. Is that legal?,8,What legal tests do agencies use to determine whether a worker has been properly classified as an independent contractor versus an employee?,,
hr,hr-018,disability accommodation request,high,Can my employer deny my request for a disability accommodation?,1,I requested to work from home two days a week for a documented anxiety disorder and my employer said no. I have a letter from my psychiatrist. How can they just say no?,,
hr,hr-018,disability accommodation request,high,Can my employer deny my request for a disability accommodation?,2,"So when an employee provides medical documentation for a disability accommodation, employers are required to grant it unless they can show it creates significant hardship right?",,
hr,hr-018,disability accommodation request,high,Can my employer deny my request for a disability accommodation?,3,"asked for wfh accommodation for disability, employer said no, is that legal",,
hr,hr-018,disability accommodation request,high,Can my employer deny my request for a disability accommodation?,4,"I did everything right — I got a doctor's letter, I made a formal request, I even suggested alternatives. They still said no. This feels like discrimination.",,
hr,hr-018,disability accommodation request,high,Can my employer deny my request for a disability accommodation?,5,An ADA attorney told my colleague that refusing to grant work-from-home as an accommodation when the job can clearly be done remotely is per se discrimination under the ADA.,,
hr,hr-018,disability accommodation request,high,Can my employer deny my request for a disability accommodation?,6,"Hypothetically, if a company required all employees to be in-office but one employee's psychiatrist documented that remote work was medically necessary, what would the ADA interactive process require?",,
hr,hr-018,disability accommodation request,high,Can my employer deny my request for a disability accommodation?,7,The accommodation I'm asking for costs them nothing. Other people in my role work remotely. Why would refusing me specifically be anything other than disability discrimination?,,
hr,hr-018,disability accommodation request,high,Can my employer deny my request for a disability accommodation?,8,"What process are employers required to follow under the ADA when an employee requests a disability accommodation, and when can they legally refuse?",,
